UserID,Umur,Gender,Daerah,Kategori
U3836,73,L,Pontianak,Otomotif
U3837,43,L,Depok,Travel
U3838,57,P,Bandung,Otomotif
U3839,73,P,Semarang,Kuliner
U3840,77,P,Batam,Film
U3841,51,L,Palembang,Otomotif
U3842,37,P,Bandung,Edukasi
U3843,18,P,Medan,Otomotif
U3844,77,L,Batam,Fashion
U3845,38,P,Surabaya,Fashion
U3846,37,P,Semarang,Travel
U3847,42,P,Balikpapan,Film
U3848,19,L,Samarinda,Musik
U3849,18,P,Padang,Otomotif
U3850,23,L,Depok,Musik
U3851,48,P,Manado,Otomotif
U3852,26,P,Batam,Film
U3853,55,P,Batam,Travel
U3854,72,L,Medan,Kuliner
U3855,26,P,Bandung,Game
U3856,55,P,Samarinda,Teknologi
U3857,35,P,Makassar,Game
U3858,68,L,Batam,Fashion
U3859,43,L,Manado,Otomotif
U3860,71,L,Balikpapan,Kuliner
U3861,50,L,Surabaya,Kuliner
U3862,56,L,Yogyakarta,Fashion
U3863,51,L,Balikpapan,Otomotif
U3864,75,L,Bekasi,Otomotif
U3865,77,P,Manado,Film
U3866,23,L,Yogyakarta,Game
U3867,29,P,Denpasar,Olahraga
U3868,34,L,Jakarta,Teknologi
U3869,35,L,Bekasi,Teknologi
U3870,27,L,Padang,Film
U3871,55,P,Bekasi,Game
U3872,78,L,Batam,Travel
U3873,25,L,Samarinda,Film
U3874,71,L,Padang,Olahraga
U3875,44,P,Padang,Fashion
U3876,35,P,Balikpapan,Edukasi
U3877,67,L,Makassar,Teknologi
U3878,49,L,Padang,Olahraga
U3879,21,P,Medan,Olahraga
U3880,45,P,Jakarta,Edukasi
U3881,50,L,Samarinda,Travel
U3882,38,P,Padang,Olahraga
U3883,76,P,Batam,Game
U3884,71,L,Malang,Musik
U3885,33,P,Batam,Edukasi
U3886,29,L,Makassar,Fashion
U3887,50,P,Depok,Otomotif
U3888,16,L,Surabaya,Edukasi
U3889,50,L,Yogyakarta,Travel
U3890,72,L,Depok,Fashion
U3891,44,L,Padang,Travel
U3892,44,P,Yogyakarta,Game
U3893,24,L,Bekasi,Edukasi
U3894,23,L,Denpasar,Kuliner
U3895,61,L,Balikpapan,Kuliner
U3896,60,L,Palembang,Otomotif
U3897,34,P,Denpasar,Teknologi
U3898,70,P,Medan,Film
U3899,47,L,Semarang,Olahraga
U3900,54,L,Pontianak,Travel
U3901,54,P,Bekasi,Musik
U3902,20,P,Palembang,Film
U3903,51,P,Bekasi,Edukasi
U3904,18,P,Balikpapan,Fashion
U3905,51,P,Makassar,Olahraga
U3906,39,P,Jakarta,Travel
U3907,59,L,Medan,Kuliner
U3908,37,L,Jakarta,Game
U3909,36,L,Semarang,Otomotif
U3910,69,P,Depok,Film
U3911,70,L,Medan,Otomotif
U3912,68,L,Manado,Kuliner
U3913,72,L,Surabaya,Fashion
U3914,40,L,Makassar,Musik
U3915,47,L,Surabaya,Game
U3916,39,P,Yogyakarta,Musik
U3917,16,P,Tangerang,Musik
U3918,49,L,Medan,Olahraga
U3919,73,P,Padang,Film
U3920,63,L,Semarang,Edukasi
U3921,77,L,Bogor,Kuliner
U3922,47,P,Denpasar,Travel
U3923,19,L,Malang,Fashion
U3924,56,L,Medan,Edukasi
U3925,30,L,Depok,Otomotif
U3926,42,P,Bogor,Musik
U3927,49,P,Surabaya,Otomotif
U3928,56,P,Yogyakarta,Game
U3929,61,L,Bandung,Game
U3930,80,P,Palembang,Teknologi
U3931,60,P,Bandung,Film
U3932,28,L,Tangerang,Film
U3933,18,P,Balikpapan,Teknologi
U3934,28,L,Manado,Game
U3935,29,L,Semarang,Otomotif
U3936,68,P,Surabaya,Teknologi
U3937,49,L,Pontianak,Kuliner
U3938,31,P,Semarang,Film
U3939,35,P,Yogyakarta,Travel
U3940,65,L,Surabaya,Edukasi
U3941,22,L,Denpasar,Otomotif
U3942,21,L,Yogyakarta,Game
U3943,40,L,Tangerang,Musik
U3944,63,P,Batam,Game
U3945,27,L,Tangerang,Olahraga
U3946,32,P,Batam,Game
U3947,44,L,Semarang,Film
U3948,21,L,Depok,Fashion
U3949,67,P,Malang,Teknologi
U3950,75,L,Jakarta,Film
U3951,42,P,Malang,Teknologi
U3952,63,L,Bandung,Game
U3953,79,L,Surabaya,Otomotif
U3954,24,P,Bogor,Game
U3955,48,P,Depok,Olahraga
U3956,63,P,Denpasar,Otomotif
U3957,51,P,Jakarta,Travel
U3958,29,P,Bogor,Fashion
U3959,36,P,Malang,Travel
U3960,57,P,Bogor,Kuliner
U3961,64,L,Depok,Film
U3962,17,P,Yogyakarta,Otomotif
U3963,20,L,Padang,Olahraga
U3964,77,L,Makassar,Musik
U3965,79,P,Semarang,Film
U3966,36,L,Bogor,Game
U3967,71,L,Medan,Kuliner
U3968,18,L,Manado,Teknologi
U3969,44,L,Padang,Film
U3970,58,P,Pontianak,Fashion
U3971,23,P,Semarang,Travel
U3972,66,P,Surabaya,Film
U3973,54,P,Manado,Olahraga
U3974,54,L,Samarinda,Film
U3975,76,L,Malang,Film
U3976,74,P,Tangerang,Kuliner
U3977,73,L,Surabaya,Film
U3978,43,L,Malang,Edukasi
U3979,78,L,Padang,Film
U3980,79,L,Yogyakarta,Otomotif
U3981,20,P,Malang,Game
U3982,22,L,Malang,Kuliner
U3983,71,P,Depok,Olahraga
U3984,77,P,Denpasar,Olahraga
U3985,33,P,Balikpapan,Olahraga
U3986,36,P,Bekasi,Film
U3987,49,P,Jakarta,Teknologi
U3988,31,P,Padang,Game
U3989,54,P,Semarang,Edukasi
U3990,21,L,Makassar,Travel
U3991,56,P,Manado,Fashion
U3992,32,L,Semarang,Teknologi
U3993,44,L,Makassar,Game
U3994,61,L,Bekasi,Edukasi
U3995,22,P,Pontianak,Otomotif
U3996,77,L,Makassar,Otomotif
U3997,32,L,Batam,Olahraga
U3998,24,L,Samarinda,Musik
U3999,23,L,Bandung,Game
U4000,61,L,Pontianak,Olahraga
U4001,26,P,Pontianak,Fashion
U4002,74,L,Batam,Fashion
U4003,50,P,Depok,Film
U4004,45,L,Balikpapan,Game
U4005,42,P,Denpasar,Game
U4006,40,L,Yogyakarta,Teknologi
U4007,31,P,Padang,Kuliner
U4008,45,P,Palembang,Film
U4009,25,P,Surabaya,Film
U4010,73,L,Balikpapan,Teknologi
U4011,60,P,Makassar,Edukasi
U4012,27,P,Surabaya,Travel
U4013,42,L,Yogyakarta,Travel
U4014,71,P,Balikpapan,Otomotif
U4015,37,L,Jakarta,Kuliner
U4016,75,P,Pontianak,Travel
U4017,31,P,Surabaya,Fashion
U4018,76,L,Tangerang,Fashion
U4019,68,L,Samarinda,Olahraga
U4020,77,P,Surabaya,Fashion
U4021,67,L,Surabaya,Musik
U4022,65,L,Manado,Game
U4023,38,P,Bandung,Fashion
U4024,76,P,Palembang,Kuliner
U4025,42,L,Samarinda,Kuliner
U4026,34,L,Jakarta,Teknologi
U4027,28,P,Pontianak,Fashion
U4028,78,L,Depok,Film
U4029,49,P,Surabaya,Kuliner
U4030,60,P,Tangerang,Teknologi
U4031,35,L,Semarang,Edukasi
U4032,56,L,Bogor,Game
U4033,77,P,Malang,Olahraga
U4034,21,P,Bogor,Kuliner
U4035,30,L,Bandung,Fashion
U4036,26,L,Palembang,Travel
U4037,43,L,Padang,Edukasi
U4038,75,L,Yogyakarta,Olahraga
U4039,73,P,Bandung,Travel
U4040,46,P,Samarinda,Otomotif
U4041,25,P,Denpasar,Kuliner
U4042,59,L,Denpasar,Teknologi
U4043,18,P,Batam,Edukasi
U4044,33,P,Bandung,Olahraga
U4045,32,P,Batam,Edukasi
U4046,19,L,Samarinda,Teknologi
U4047,33,P,Semarang,Game
U4048,73,L,Padang,Edukasi
U4049,46,L,Tangerang,Edukasi
U4050,24,L,Palembang,Game
U4051,43,P,Makassar,Teknologi
U4052,67,P,Batam,Travel
U4053,75,P,Balikpapan,Otomotif
U4054,29,L,Manado,Kuliner
U4055,44,P,Batam,Film
U4056,74,L,Depok,Travel
U4057,74,P,Depok,Game
U4058,38,P,Jakarta,Game
U4059,28,P,Jakarta,Edukasi
U4060,24,P,Malang,Olahraga
U4061,30,L,Palembang,Musik
U4062,18,P,Padang,Otomotif
U4063,63,P,Bandung,Travel
U4064,77,L,Bogor,Otomotif
U4065,69,P,Semarang,Game
U4066,30,L,Bandung,Game
U4067,61,L,Tangerang,Fashion
U4068,38,P,Padang,Teknologi
U4069,27,P,Pontianak,Olahraga
U4070,18,L,Denpasar,Otomotif
U4071,63,L,Samarinda,Olahraga
U4072,33,P,Manado,Kuliner
U4073,39,L,Depok,Film
U4074,45,L,Semarang,Travel
U4075,52,L,Tangerang,Otomotif
U4076,38,P,Padang,Game
U4077,36,P,Yogyakarta,Film
U4078,64,L,Pontianak,Olahraga
U4079,80,P,Tangerang,Game
U4080,53,L,Tangerang,Teknologi
U4081,66,P,Semarang,Edukasi
U4082,73,L,Semarang,Fashion
U4083,73,L,Batam,Film
U4084,74,P,Tangerang,Film
U4085,68,P,Pontianak,Otomotif
U4086,31,L,Manado,Otomotif
U4087,61,L,Bekasi,Travel
U4088,68,P,Jakarta,Fashion
U4089,46,P,Tangerang,Olahraga
U4090,17,P,Semarang,Game
U4091,60,L,Jakarta,Kuliner
U4092,61,P,Bogor,Teknologi
U4093,21,P,Padang,Teknologi
U4094,56,L,Bogor,Olahraga
U4095,69,L,Depok,Kuliner
U4096,74,P,Denpasar,Olahraga
